Product_SKU,Customer_ID,Country,Quarter,Sales_Rep_ID,Units_Sold,Price_Per_Unit,Sales_Cycle_Length,Product_Category,Contract_Type,Customer_Tier,Previous_Quarter_Units,Discount_Percentage,Competitive_Situation,Region,Total_Revenue,Previous_Quarter_Revenue,Revenue_Growth_Rate,Effective_Price,Conversion_Proxy,Reliability_Score,Market_Access_Score,Market_Share_Pct,Competitor_Price_Avg,Market_Size_MM,Win_Rate_Pct,Customer_Satisfaction,Clinical_Outcome_Score,Reimbursement_Coverage_Pct,Growth_Rate_Pct,Competitive_Intensity,Number_Of_Competitors,New_Market_Entrants,Brand_Perception_Score,Value_Proposition_Rating,Marketing_Spend,Trade_Show_Presence,Avg_Reimbursement_Amount,Denial_Rate_Pct,Training_Time_Hours,Adverse_Events,Product_Age_Months,Warranty_Claims,NPS_Score,Average_Case_Duration,Physician_Preference_Rating
FAO-301,CUST029,India,20253,SR002,47,413.04,155,Splint,Open,B,44.0,5.35,Highly Competitive,Asia,18374.29,25950.32,-0.2919,390.94236,0.0064516129032258100,80,70,15.85,400.6488,79.6,82.1,80.2,71.5,77.3,6.28,2.8,4,No,71.7,63.9,15699.0,Medium,629.89,8.1,11.7,0,39,0,96.0,33.8,91.9
FAO-301,CUST029,Germany,20253,SR004,3,790.06,81,Brace,Open,C,47.0,15.56,Monopoly,Europe,2001.38,18374.29,-0.8911,667.126664,0.012345679012345700,80,70,10.73,718.9546,106.8,86.1,72.1,72.9,98.7,7.52,2.0,4,No,79.8,89.1,35626.0,Medium,768.09,2.06,15.6,1,43,4,45.6,69.4,65.3
FAO-302,CUST029,India,20252,SR001,7,614.3,16,Brace,Open,C,,8.59,Oligopoly,Asia,3930.72,,,561.53163,0.0625,80,70,16.82,565.156,55.3,58.1,88.1,91.6,78.1,7.43,5.0,8,No,74.1,89.5,40918.0,High,244.97,10.66,15.4,1,31,2,57.0,60.4,99.8
Ponseti-201,CUST029,India,20251,SR003,34,250.44,59,Splint,Open,B,,9.26,Monopoly,Asia,7726.47,,,227.249256,0.01694915254237290,80,70,5.61,245.4312,129.9,52.7,78.9,78.5,65.7,4.02,2.1,6,Yes,73.9,65.6,35524.0,High,705.39,1.96,13.7,2,17,3,45.3,37.6,73.1
Ponseti-201,CUST029,India,20251,SR003,1,290.86,172,Splint,Open,A,34.0,7.52,Oligopoly,Asia,268.99,7726.47,-0.9652,268.98732800000000,0.005813953488372090,80,70,5.75,270.49980000000000,70.5,85.1,62.8,75.5,75.6,6.69,5.4,7,Yes,66.8,85.9,33522.0,Low,811.72,15.81,9.5,2,25,4,25.3,40.2,96.9
Ponseti-201,CUST029,Germany,20252,SR004,40,141.37,31,Brace,Fixed,C,1.0,0.8,Highly Competitive,Europe,5609.56,268.99,19.8542,140.23904000000000,0.03225806451612900,80,70,21.45,142.7837,57.3,65.6,79.8,71.2,98.1,8.37,6.6,9,No,78.8,71.7,19176.0,Medium,822.81,11.33,17.9,2,9,3,81.0,45.7,67.6
Ponseti-201,CUST029,Germany,20252,SR004,18,714.89,29,Splint,Fixed,C,40.0,23.34,Highly Competitive,Europe,9864.62,5609.56,0.7585,548.034674,0.034482758620689700,80,70,12.2,743.4856,113.0,71.7,91.8,70.7,72.8,5.8,8.4,6,Yes,89.7,71.4,35805.0,Low,816.09,14.48,12.8,0,22,2,2.8,51.5,67.5
AFO-101,CUST030,Brazil,20251,SR002,45,588.74,172,Brace,Open,C,,20.0,Monopoly,LATAM,21194.64,,,470.992,0.005813953488372090,80,70,7.54,624.0644000000000,21.0,88.7,73.9,93.2,94.7,8.35,7.1,3,Yes,61.7,67.9,23394.0,High,381.03,8.37,19.8,2,55,4,69.0,77.3,82.6
AFO-101,CUST030,France,20251,SR002,11,532.8,43,Brace,Open,A,45.0,13.94,Monopoly,Europe,5043.8,21194.64,-0.762,458.52768,0.023255813953488400,80,70,15.44,500.83200000000000,21.4,52.7,70.4,74.0,95.3,4.88,1.6,3,No,91.1,61.3,46782.0,High,980.32,7.63,16.6,2,45,1,59.4,21.0,62.0
AFO-101,CUST030,India,20252,SR001,38,181.53,114,Orthosis,Fixed,B,11.0,10.57,Monopoly,Asia,6169.01,5043.8,0.2231,162.342279,0.008771929824561400,80,70,20.4,168.8229,59.4,75.9,65.0,84.0,74.0,9.51,3.8,3,Yes,83.3,68.0,36149.0,High,996.15,1.96,1.8,2,48,0,14.4,82.9,92.0
AFO-102,CUST030,France,20251,SR001,17,651.58,131,Splint,Volume-Based,A,,10.01,Oligopoly,Europe,9968.07,,,586.356842,0.007633587786259540,80,70,9.32,599.4536,26.6,53.0,65.3,88.2,63.3,6.27,3.6,2,Yes,81.6,61.6,21127.0,High,260.48,10.48,7.1,2,35,2,16.6,48.9,77.6
FAO-301,CUST030,Germany,20253,SR001,27,742.28,83,Splint,Fixed,A,,22.67,Highly Competitive,Europe,15498.14,,,574.005124,0.012048192771084300,80,70,17.46,764.5484,39.4,65.0,75.1,82.9,89.0,6.77,9.2,1,Yes,81.9,87.7,28917.0,High,949.16,10.29,11.9,1,37,3,65.9,36.1,88.0
FAO-302,CUST030,USA,20251,SR004,45,745.06,86,Orthosis,Fixed,C,,24.55,Monopoly,North America,25296.65,,,562.1477700000000,0.011627906976744200,80,70,6.71,774.8624,81.0,82.2,80.8,70.8,72.5,2.25,8.8,1,Yes,70.4,79.9,43863.0,Low,431.56,9.36,14.7,0,55,3,31.2,55.6,67.0
FAO-302,CUST030,Brazil,20252,SR004,25,205.96,167,Orthosis,Fixed,B,45.0,23.88,Monopoly,LATAM,3919.42,25296.65,-0.8451,156.77675200000000,0.005988023952095810,80,70,6.03,187.42360000000000,164.5,67.3,62.8,93.5,91.3,3.36,4.3,4,Yes,74.5,86.6,23419.0,Low,751.43,14.81,11.5,1,17,2,26.6,66.2,85.7
FAO-302,CUST030,France,20254,SR003,22,647.75,43,Orthosis,Fixed,C,25.0,14.79,Monopoly,Europe,12142.85,3919.42,2.0981,551.947775,0.023255813953488400,80,70,15.63,706.0475,123.0,89.9,92.9,70.3,77.7,7.06,1.6,3,No,88.0,81.5,31018.0,High,470.49,16.65,15.9,1,28,1,5.9,23.1,83.8
Ponseti-201,CUST030,Germany,20252,SR001,34,616.19,72,Splint,Fixed,A,,20.82,Oligopoly,Europe,16588.57,,,487.8992420000000,0.013888888888888900,80,70,15.81,560.7329000000000,112.3,72.4,86.4,92.9,79.4,5.36,9.0,5,Yes,70.7,63.9,37187.0,Medium,974.2,15.02,6.4,0,1,1,76.6,70.1,90.2
AFO-101,CUST031,Germany,20251,SR004,39,725.38,40,Brace,Volume-Based,B,,13.48,Monopoly,Europe,24476.35,,,627.5987760000000,0.025,80,70,17.75,732.6338,72.8,62.8,80.5,96.8,91.1,6.07,9.0,9,Yes,76.5,88.2,40181.0,Medium,281.2,2.88,4.5,1,53,3,88.3,73.3,71.9
FAO-301,CUST031,Germany,20251,SR003,11,379.05,86,Orthosis,Open,C,,28.43,Monopoly,Europe,2984.15,,,271.286085,0.011627906976744200,80,70,19.52,394.21200000000000,187.7,58.8,89.0,83.0,75.3,2.5,8.7,8,No,60.7,87.0,16956.0,Medium,598.2,12.44,2.0,2,9,2,82.0,31.6,97.3
FAO-301,CUST031,Germany,20252,SR001,45,563.8,27,Brace,Open,C,11.0,23.99,Oligopoly,Europe,19284.5,2984.15,5.4623,428.54438,0.037037037037037000,80,70,24.52,603.266,91.5,64.0,62.8,86.1,77.7,8.67,8.6,9,No,85.7,70.4,32606.0,Medium,542.44,1.61,11.9,0,55,2,46.6,31.8,98.5
FAO-301,CUST031,India,20253,SR002,6,443.29,137,Orthosis,Volume-Based,A,45.0,20.62,Oligopoly,Asia,2111.3,19284.5,-0.8905,351.883602,0.0072992700729927000,80,70,15.33,461.02160000000000,35.7,64.9,76.7,84.3,75.0,8.28,5.3,5,Yes,74.6,63.3,46488.0,Medium,460.82,13.89,14.1,1,49,0,53.4,34.3,94.7
FAO-302,CUST031,Germany,20254,SR002,35,460.71,153,Brace,Open,A,,2.24,Monopoly,Europe,15763.65,,,450.39009600000000,0.006535947712418300,80,70,11.46,488.3526,131.1,52.7,82.1,81.7,74.7,3.48,2.6,8,No,78.4,81.1,48734.0,High,716.43,7.64,7.2,1,13,3,24.2,75.8,82.9
Ponseti-201,CUST031,India,20252,SR004,22,474.48,173,Splint,Open,B,,8.06,Monopoly,Asia,9597.21,,,436.236912,0.005780346820809250,80,70,20.9,460.2456,40.5,64.8,89.0,96.6,81.0,7.07,5.3,4,Yes,64.0,81.9,36246.0,Low,304.84,2.65,12.7,2,47,1,17.3,39.0,76.8
Ponseti-201,CUST031,France,20254,SR003,31,571.59,88,Brace,Open,C,22.0,14.42,Oligopoly,Europe,15164.17,9597.21,0.5801,489.16672200000000,0.011363636363636400,80,70,10.42,605.8854000000000,82.1,68.6,87.4,96.8,92.4,8.55,5.5,5,No,94.7,86.9,49346.0,High,773.33,17.24,2.0,1,32,4,82.3,75.7,62.3
AFO-101,CUST032,India,20251,SR002,25,733.88,106,Orthosis,Volume-Based,B,,5.24,Highly Competitive,Asia,17385.62,,,695.424688,0.009433962264150940,80,70,13.78,675.1696000000000,111.3,78.9,69.7,80.1,74.5,7.13,5.4,3,Yes,70.6,61.6,32829.0,Medium,984.47,12.28,2.9,1,28,1,79.8,57.8,97.9
AFO-101,CUST032,Brazil,20251,SR003,39,436.21,51,Brace,Volume-Based,B,25.0,1.85,Oligopoly,LATAM,16697.46,17385.62,-0.0396,428.140115,0.0196078431372549,80,70,6.57,471.1068,177.4,76.3,92.9,88.5,81.0,4.48,5.8,5,No,82.2,64.3,27704.0,Medium,843.65,7.09,14.3,1,53,1,77.7,73.7,98.1
AFO-101,CUST032,France,20252,SR003,13,314.41,96,Orthosis,Open,C,39.0,15.62,Highly Competitive,Europe,3448.89,16697.46,-0.7934,265.29915800000000,0.010416666666666700,80,70,5.51,317.5541,108.8,78.4,64.4,97.8,86.8,7.25,3.3,3,Yes,80.3,77.9,32063.0,Low,888.01,0.61,8.0,0,31,4,46.3,58.8,60.7
AFO-101,CUST032,USA,20254,SR002,47,377.04,46,Splint,Open,C,13.0,7.63,Monopoly,North America,16368.78,3448.89,3.7461,348.27184800000000,0.021739130434782600,80,70,24.25,399.66240000000000,146.4,50.3,90.6,98.9,70.8,3.68,4.3,5,No,87.5,78.6,14628.0,High,487.71,10.75,13.8,0,8,3,86.5,43.5,74.3
AFO-102,CUST032,Brazil,20253,SR003,40,227.72,59,Splint,Open,A,,28.16,Monopoly,LATAM,6543.76,,,163.594048,0.01694915254237290,80,70,21.72,225.4428,198.7,58.7,94.0,85.3,71.1,4.55,4.9,5,Yes,70.3,61.0,26069.0,Low,459.91,18.46,16.8,1,8,0,92.6,83.7,95.2
AFO-102,CUST032,India,20254,SR002,22,741.05,150,Brace,Fixed,B,40.0,13.63,Highly Competitive,Asia,14080.99,6543.76,1.1518,640.044885,0.006666666666666670,80,70,18.92,763.2815000000000,43.7,76.5,66.2,83.6,97.3,3.92,2.2,6,Yes,86.5,71.9,28336.0,Medium,613.64,11.93,17.2,1,34,1,32.8,70.1,63.2
AFO-102,CUST032,USA,20254,SR004,13,182.76,73,Splint,Fixed,C,22.0,26.37,Oligopoly,North America,1749.36,14080.99,-0.8758,134.56618800000000,0.0136986301369863,80,70,13.18,184.58760000000000,69.5,69.4,85.3,78.4,88.9,6.46,5.1,9,Yes,73.4,77.5,43945.0,Medium,236.58,19.43,4.3,2,23,1,22.5,53.9,67.9
FAO-302,CUST032,USA,20251,SR001,17,522.33,83,Splint,Fixed,C,,20.76,Monopoly,North America,7036.2,,,413.894292,0.012048192771084300,80,70,8.47,548.4465,91.0,50.2,61.4,98.8,83.1,2.87,8.3,1,No,74.4,82.1,40346.0,Low,956.29,2.73,10.2,0,10,3,46.4,64.6,99.1
FAO-302,CUST032,India,20252,SR001,21,307.02,82,Splint,Volume-Based,B,17.0,28.0,Highly Competitive,Asia,4642.14,7036.2,-0.3402,221.0544,0.012195121951219500,80,70,8.13,282.4584,95.9,82.2,74.2,74.3,85.9,9.47,8.5,6,No,83.5,69.5,34057.0,Medium,315.03,11.37,14.9,0,37,3,17.9,63.1,93.9
FAO-302,CUST032,Brazil,20254,SR004,12,222.21,44,Brace,Open,C,21.0,2.06,Oligopoly,LATAM,2611.59,4642.14,-0.4374,217.63247400000000,0.022727272727272700,80,70,10.0,202.21110000000000,94.0,80.9,78.1,87.4,61.2,4.67,4.7,1,Yes,87.5,74.5,23891.0,High,922.41,15.96,15.7,0,48,2,88.4,45.1,96.5
Ponseti-201,CUST032,France,20252,SR002,21,434.71,15,Brace,Volume-Based,C,,0.38,Highly Competitive,Europe,9094.22,,,433.05810200000000,0.06666666666666670,80,70,15.98,412.9745,183.4,71.9,80.3,78.5,84.7,3.75,5.7,6,Yes,83.3,84.4,17481.0,Medium,266.87,10.51,15.9,1,25,3,33.8,49.7,65.7
Ponseti-201,CUST032,USA,20252,SR002,21,683.06,145,Brace,Volume-Based,A,21.0,17.16,Oligopoly,North America,11882.78,9094.22,0.3066,565.846904,0.006896551724137930,80,70,19.29,635.2458,148.5,52.7,92.8,78.4,80.4,5.97,1.3,2,Yes,91.5,88.6,23911.0,Medium,858.1,1.82,5.3,2,51,3,57.6,42.3,68.5
Ponseti-201,CUST032,France,20253,SR002,3,533.98,161,Splint,Volume-Based,A,21.0,23.4,Oligopoly,Europe,1227.09,11882.78,-0.8967,409.02868,0.006211180124223600,80,70,18.2,571.3586,129.4,80.7,83.5,82.1,81.8,4.22,7.1,8,Yes,70.0,66.9,37192.0,High,321.57,11.66,4.7,2,33,1,59.5,90.0,84.2
Ponseti-201,CUST032,Brazil,20253,SR002,3,448.08,110,Splint,Open,C,3.0,12.49,Oligopoly,LATAM,1176.34,1227.09,-0.0414,392.114808,0.00909090909090909,80,70,10.6,421.19520000000000,75.7,73.3,76.8,100.0,74.4,6.28,4.6,3,No,91.5,67.6,20522.0,Medium,230.51,12.23,12.2,1,45,0,51.5,60.6,80.1
Ponseti-201,CUST032,India,20254,SR004,1,493.7,105,Splint,Fixed,A,3.0,27.13,Oligopoly,Asia,359.76,1176.34,-0.6942,359.75919,0.009523809523809530,80,70,24.1,543.07,168.3,81.3,88.3,71.6,63.3,4.79,5.0,6,No,64.6,88.2,27075.0,Low,775.59,14.57,15.1,1,4,1,15.7,26.4,71.9
AFO-102,CUST033,USA,20251,SR001,4,366.34,173,Brace,Open,C,,19.27,Highly Competitive,North America,1182.99,,,295.746282,0.005780346820809250,80,70,19.76,355.34980000000000,191.9,80.1,93.3,87.4,67.7,3.06,8.9,6,No,83.1,71.9,25471.0,Low,424.21,15.22,7.1,2,7,3,99.1,56.3,95.4
AFO-102,CUST033,India,20253,SR003,16,153.71,112,Orthosis,Open,B,4.0,22.58,Highly Competitive,Asia,1904.04,1182.99,0.6095,119.00228200000000,0.008928571428571430,80,70,16.09,144.4874,167.8,82.1,60.8,72.5,98.0,4.13,5.2,4,Yes,79.2,81.6,40624.0,Medium,771.6,15.42,3.0,2,33,2,17.3,23.5,96.1
AFO-102,CUST033,Germany,20253,SR003,30,576.34,45,Orthosis,Volume-Based,B,16.0,20.68,Highly Competitive,Europe,13714.59,1904.04,6.2029,457.152888,0.022222222222222200,80,70,17.23,610.9204000000000,20.3,70.7,94.4,74.6,76.3,5.51,1.2,5,Yes,77.3,78.4,45351.0,High,644.07,13.27,14.6,0,2,0,75.2,40.2,71.7
AFO-102,CUST033,France,20253,SR001,28,576.47,145,Orthosis,Volume-Based,C,30.0,29.37,Highly Competitive,Europe,11400.5,13714.59,-0.1687,407.160761,0.006896551724137930,80,70,13.39,593.7641000000000,134.6,55.6,63.0,83.2,78.7,2.24,3.0,2,No,70.9,68.6,37975.0,High,287.05,4.32,6.7,1,48,2,79.1,51.2,66.2
FAO-301,CUST033,India,20253,SR004,6,713.33,99,Brace,Volume-Based,B,,28.04,Highly Competitive,Asia,3079.87,,,513.312268,0.010101010101010100,80,70,9.95,713.33,29.2,76.8,88.5,85.3,62.1,8.17,5.3,8,No,77.6,79.6,23664.0,Low,945.7,8.08,4.2,0,46,4,14.5,57.4,66.0
FAO-301,CUST033,Germany,20254,SR003,43,215.24,142,Splint,Fixed,A,6.0,20.62,Oligopoly,Europe,7346.87,3079.87,1.3854,170.85751200000000,0.007042253521126760,80,70,12.12,217.3924,66.4,74.8,69.8,77.8,61.5,6.97,4.8,7,No,65.7,79.7,27327.0,Medium,561.85,15.52,3.8,2,32,2,93.3,88.3,79.4
FAO-301,CUST033,Brazil,20254,SR001,29,311.27,163,Orthosis,Fixed,A,43.0,17.26,Monopoly,LATAM,7468.8,7346.87,0.0166,257.544798,0.006134969325153370,80,70,20.16,323.7208,30.7,79.7,64.6,79.5,88.7,6.81,8.7,6,No,72.9,77.8,15734.0,High,787.56,19.07,7.0,0,5,2,48.8,88.8,65.3
FAO-302,CUST033,Brazil,20251,SR004,32,337.45,78,Splint,Fixed,A,,13.94,Monopoly,LATAM,9293.1,,,290.40947,0.01282051282051280,80,70,5.29,320.5775,128.7,56.8,75.4,72.6,81.5,6.37,5.9,7,Yes,63.5,63.0,16724.0,High,600.82,1.58,12.3,2,57,3,62.9,26.9,78.9
FAO-302,CUST033,Brazil,20254,SR003,48,558.31,89,Orthosis,Open,C,32.0,21.45,Highly Competitive,LATAM,21050.52,9293.1,1.2652,438.55250500000000,0.011235955056179800,80,70,7.32,614.141,143.6,57.8,82.5,79.1,80.3,6.72,7.2,1,Yes,80.0,89.9,16572.0,Low,683.49,10.71,7.8,2,46,3,64.2,57.7,78.5
Ponseti-201,CUST033,Brazil,20253,SR002,47,795.86,154,Splint,Volume-Based,B,,17.96,Highly Competitive,LATAM,30687.41,,,652.923544,0.006493506493506490,80,70,5.92,867.4874000000000,40.6,85.6,73.3,99.0,69.7,9.48,5.2,5,Yes,63.4,72.0,15223.0,Low,442.22,6.25,1.4,0,17,3,50.5,77.2,95.4
Ponseti-201,CUST033,France,20253,SR002,17,773.47,44,Orthosis,Open,C,47.0,8.54,Monopoly,Europe,12026.07,30687.41,-0.6081,707.415662,0.022727272727272700,80,70,5.81,796.6741000000000,89.1,80.0,61.9,98.3,89.8,2.07,5.0,7,No,65.6,79.1,17183.0,High,360.29,4.51,2.8,1,12,3,14.2,36.6,71.8
AFO-102,CUST034,India,20253,SR004,11,389.58,177,Splint,Fixed,B,,5.6,Oligopoly,Asia,4045.4,,,367.76352000000000,0.005649717514124290,80,70,22.11,366.2052,102.1,86.3,81.0,80.0,66.7,2.38,5.0,1,Yes,63.0,86.6,18108.0,Low,634.06,10.12,6.5,0,52,3,75.2,72.5,82.4
AFO-102,CUST034,India,20253,SR002,36,625.11,158,Orthosis,Volume-Based,C,11.0,8.85,Highly Competitive,Asia,20512.36,4045.4,4.0705,569.787765,0.006329113924050630,80,70,19.07,650.1144,86.4,80.3,91.6,87.1,67.6,3.53,4.7,2,No,73.3,72.7,14474.0,High,552.18,12.12,13.5,0,12,2,58.2,81.5,89.7
FAO-301,CUST034,India,20251,SR004,21,776.58,165,Brace,Fixed,B,,15.28,Oligopoly,Asia,13816.29,,,657.918576,0.006060606060606060,80,70,14.48,706.6878,41.8,73.9,73.4,97.3,78.4,3.34,5.8,9,No,89.5,83.2,35610.0,Medium,512.09,0.2,2.9,1,35,4,11.9,66.4,83.8
FAO-301,CUST034,Brazil,20252,SR001,13,181.52,20,Orthosis,Volume-Based,A,21.0,1.83,Monopoly,LATAM,2316.58,13816.29,-0.8323,178.19818400000000,0.05,80,70,6.96,165.18320000000000,95.4,76.2,67.6,70.2,71.5,3.45,3.3,3,No,91.7,89.2,49616.0,Low,738.05,15.6,11.7,1,21,3,70.0,42.9,98.2
FAO-302,CUST034,Germany,20251,SR001,31,720.4,34,Splint,Volume-Based,C,,17.6,Monopoly,Europe,18401.9,,,593.6096,0.029411764705882400,80,70,14.83,684.38,155.2,85.6,75.5,94.3,69.9,7.38,9.0,6,No,62.5,70.8,45167.0,Low,752.41,16.4,3.3,0,21,4,70.3,84.6,84.1
FAO-302,CUST034,Brazil,20251,SR003,42,598.87,114,Splint,Open,A,31.0,10.63,Highly Competitive,LATAM,22478.82,18401.9,0.2215,535.210119,0.008771929824561400,80,70,14.47,592.8813,32.8,73.2,61.7,98.5,85.8,5.68,4.0,7,No,82.2,72.2,11824.0,Medium,236.74,19.31,5.0,2,58,4,54.8,81.8,96.1
Ponseti-201,CUST034,Germany,20251,SR004,42,574.94,99,Brace,Open,A,,24.73,Oligopoly,Europe,18175.81,,,432.75733800000000,0.010101010101010100,80,70,8.46,615.1858000000000,34.4,75.3,88.7,72.7,86.0,9.93,2.3,9,Yes,84.0,87.2,26922.0,High,471.0,3.61,4.3,0,2,1,9.1,70.1,69.8
AFO-101,CUST035,USA,20251,SR003,15,590.3,15,Orthosis,Fixed,B,,9.59,Highly Competitive,North America,8005.35,,,533.6902300000000,0.06666666666666670,80,70,13.68,619.8150000000000,83.9,56.3,88.9,74.8,93.0,3.82,1.9,5,Yes,78.7,64.8,44372.0,High,529.41,11.89,2.3,2,53,1,35.3,45.5,82.4
AFO-101,CUST035,Brazil,20251,SR003,37,429.92,58,Orthosis,Open,A,15.0,29.98,Monopoly,LATAM,11138.11,8005.35,0.3913,301.02998400000000,0.017241379310344800,80,70,12.97,451.41600000000000,189.5,69.0,80.6,98.8,76.7,4.49,1.1,4,Yes,83.3,60.9,15387.0,Low,277.51,8.53,13.8,1,57,0,5.1,75.4,81.7
AFO-101,CUST035,USA,20252,SR001,27,431.12,176,Splint,Open,B,37.0,29.54,Oligopoly,North America,8201.71,11138.11,-0.2636,303.767152,0.005681818181818180,80,70,17.32,426.8088,140.3,78.7,72.4,86.1,62.9,9.87,4.8,2,No,68.2,87.3,43906.0,High,388.72,6.7,9.8,1,21,1,47.8,42.1,99.6
AFO-101,CUST035,India,20252,SR003,24,195.46,54,Brace,Open,A,27.0,15.6,Highly Competitive,Asia,3959.24,8201.71,-0.5173,164.96824,0.018518518518518500,80,70,17.7,189.5962,142.2,60.8,88.0,70.4,70.9,8.65,2.7,3,Yes,77.1,84.6,33708.0,High,241.31,11.31,16.8,2,15,3,90.6,37.7,68.2
AFO-101,CUST035,India,20254,SR002,5,218.83,145,Orthosis,Volume-Based,A,24.0,20.57,Highly Competitive,Asia,869.08,3959.24,-0.7805,173.81666900000000,0.006896551724137930,80,70,5.91,212.26510000000000,85.1,58.1,79.4,77.7,99.2,5.76,1.2,5,No,73.7,89.2,47252.0,Medium,996.99,15.65,2.9,0,11,4,0.2,56.1,65.6
AFO-102,CUST035,USA,20251,SR003,47,666.0,160,Orthosis,Open,B,,7.82,Highly Competitive,North America,28854.18,,,613.9188000000000,0.00625,80,70,12.49,732.6,126.9,62.6,88.9,83.5,83.9,6.44,5.7,2,Yes,63.1,61.7,45042.0,Medium,789.25,0.46,3.7,1,10,0,26.7,89.8,84.5
FAO-302,CUST035,USA,20253,SR004,30,407.05,81,Orthosis,Fixed,B,,17.71,Monopoly,North America,10048.84,,,334.96144500000000,0.012345679012345700,80,70,17.52,370.4155,21.8,59.7,82.1,90.8,88.4,8.75,7.1,4,No,81.9,64.7,37081.0,Medium,269.96,19.39,6.8,2,18,1,80.0,76.3,68.9
FAO-302,CUST035,Germany,20254,SR002,7,428.15,53,Brace,Volume-Based,B,30.0,19.04,Highly Competitive,Europe,2426.41,10048.84,-0.7585,346.63024000000000,0.018867924528301900,80,70,15.06,458.1205,134.5,58.6,87.5,92.0,60.3,5.85,1.8,1,No,77.3,63.2,36313.0,Low,216.2,16.2,15.6,2,23,2,1.0,71.1,85.6
Ponseti-201,CUST035,France,20253,SR001,39,188.97,71,Splint,Volume-Based,B,,12.87,Oligopoly,Europe,6421.33,,,164.649561,0.014084507042253500,80,70,22.13,192.7494,184.4,67.0,80.9,99.9,80.7,3.65,5.1,4,Yes,69.6,80.5,18527.0,Medium,775.43,15.02,6.8,0,31,0,1.0,51.6,98.9
AFO-101,CUST036,France,20251,SR004,17,673.73,81,Brace,Open,B,,0.84,Highly Competitive,Europe,11357.2,,,668.0706680000000,0.012345679012345700,80,70,18.17,666.9927,130.3,86.3,74.5,78.6,61.5,8.63,7.7,7,No,76.6,78.2,14670.0,Medium,551.35,15.21,8.8,2,54,3,61.1,41.8,97.9
AFO-101,CUST036,Germany,20254,SR002,26,628.18,93,Orthosis,Volume-Based,A,17.0,16.92,Monopoly,Europe,13569.19,11357.2,0.1948,521.891944,0.010752688172043000,80,70,8.26,659.5890000000000,177.3,70.3,93.5,86.1,82.8,6.3,9.9,3,Yes,87.1,70.8,26616.0,High,829.44,7.78,6.7,2,55,4,78.9,79.9,69.2
AFO-101,CUST036,India,20254,SR004,15,215.22,87,Orthosis,Fixed,B,26.0,17.62,Highly Competitive,Asia,2659.47,13569.19,-0.804,177.298236,0.011494252873563200,80,70,6.41,215.22,150.3,57.5,78.9,86.0,96.8,3.22,7.0,8,Yes,88.1,61.7,17463.0,Medium,938.78,15.03,2.5,0,56,3,77.7,59.7,66.8
AFO-102,CUST036,Germany,20254,SR002,40,236.34,147,Splint,Fixed,B,,1.42,Monopoly,Europe,9319.36,,,232.983972,0.006802721088435370,80,70,17.85,252.8838,41.7,53.1,81.2,82.2,98.7,6.04,3.2,6,Yes,82.7,79.2,14097.0,Low,679.44,7.74,18.8,1,26,3,78.0,76.9,82.4
FAO-301,CUST036,India,20253,SR004,33,226.86,173,Splint,Volume-Based,A,,12.07,Monopoly,Asia,6582.77,,,199.477998,0.005780346820809250,80,70,5.53,245.00880000000000,182.4,77.8,67.7,75.1,81.6,5.31,7.4,6,No,76.4,77.1,22093.0,Medium,349.69,17.97,11.4,1,53,2,36.1,54.1,83.5
FAO-301,CUST036,USA,20253,SR004,25,419.77,53,Brace,Open,B,33.0,27.4,Oligopoly,North America,7618.83,6582.77,0.1574,304.75302,0.018867924528301900,80,70,16.72,411.3746,32.0,65.3,81.9,99.3,78.3,9.01,6.4,1,No,80.2,63.4,44420.0,Low,825.76,3.54,16.0,1,2,2,88.3,72.8,86.5
FAO-302,CUST036,USA,20251,SR002,23,682.69,39,Splint,Open,A,,24.18,Oligopoly,North America,11905.16,,,517.6155580000000,0.02564102564102560,80,70,23.8,655.3824000000000,116.1,82.9,80.0,95.6,97.8,3.01,2.9,5,No,73.5,87.3,10686.0,High,964.65,5.85,13.5,2,39,4,1.3,80.7,89.7
FAO-302,CUST036,USA,20252,SR001,45,225.72,111,Orthosis,Volume-Based,B,23.0,7.01,Highly Competitive,North America,9445.37,11905.16,-0.2066,209.89702800000000,0.009009009009009010,80,70,16.51,230.2344,45.6,76.4,66.5,84.9,86.9,9.0,8.7,3,No,64.4,66.0,21706.0,High,664.19,11.03,10.8,2,7,1,31.2,47.4,84.0
Ponseti-201,CUST036,France,20251,SR001,16,107.75,120,Brace,Fixed,C,,8.78,Monopoly,Europe,1572.63,,,98.28955,0.008333333333333330,80,70,12.76,116.37,22.1,81.8,62.1,88.1,62.6,6.1,4.8,1,Yes,73.5,82.3,26962.0,Medium,745.6,6.38,2.7,0,24,3,33.7,20.9,64.5
AFO-101,CUST037,France,20251,SR004,17,239.59,130,Splint,Volume-Based,A,,15.09,Monopoly,Europe,3458.41,,,203.435869,0.007692307692307690,80,70,17.87,225.2146,96.0,60.9,81.2,76.8,78.6,5.23,9.7,8,No,78.6,86.6,30423.0,High,469.98,8.48,13.2,2,39,1,16.6,37.8,91.6
